time,pitch,roll,co2
2022/12/22 22:59:51,0.152,1.577,0
2022/12/22 22:59:52,-0.308,1.207,0
2022/12/22 22:59:53,0.105,0.9940001,0
2022/12/22 22:59:55,0.403,1.714,0
2022/12/22 22:59:56,0.102,1.902,0
2022/12/22 22:59:57,0.417,1.718,0
2022/12/22 22:59:58,0.458,1.777,0
2022/12/22 23:00:00,0.153,1.212,0
2022/12/22 23:00:01,-0.103,1.677,0
2022/12/22 23:00:02,0.568,1.783,0
2022/12/22 23:00:03,0.517,1.571,0
2022/12/22 23:00:05,0.051,1.435,0
2022/12/22 23:00:06,-0.151,1.658,0
2022/12/22 23:00:07,-0.67,2.01,0
2022/12/22 23:00:08,0.256,1.313,0
2022/12/22 23:00:09,0.306,1.37,0
2022/12/22 23:00:10,0.254,1.307,0
2022/12/22 23:00:12,0.051,0.998,0
2022/12/22 23:00:13,-0.361,1.837,0
2022/12/22 23:00:14,0.051,1.196,0
2022/12/22 23:00:15,-0.361,2.036,0
2022/12/22 23:00:16,0.155,1.248,0
2022/12/22 23:00:18,0.357,1.934,0
2022/12/22 23:00:19,0.41,0.776,0
2022/12/22 23:00:20,-0.153,1.117,0
2022/12/22 23:00:21,-0.051,1.474,0
2022/12/22 23:00:22,-1.017,0.934,0
2022/12/22 23:00:24,-0.103,1.925,0
2022/12/22 23:00:25,0.152,1.411,0
2022/12/22 23:00:26,0.403,1.47,0
2022/12/22 23:00:27,-0.051,1.668,0
2022/12/22 23:00:29,0.514,1.941,0
2022/12/22 23:00:30,0.566,1.366,0
2022/12/22 23:00:31,0.051,1.782,0
2022/12/22 23:00:32,0.461,1.397,0
2022/12/22 23:00:33,0.051,1.77,0
2022/12/22 23:00:35,0.052,1.487,0
2022/12/22 23:00:36,0.923,1.264,0
2022/12/22 23:00:37,0.309,0.729,0
2022/12/22 23:00:38,1.197,1.569,0
2022/12/22 23:00:39,0.202,1.365,0
2022/12/22 23:00:41,0.56,1.59,0
2022/12/22 23:00:42,-0.6690001,1.683,0
2022/12/22 23:00:43,-0.151,1.212,0
2022/12/22 23:00:44,0.102,1.632,0
2022/12/22 23:00:45,0,1.248,0
2022/12/22 23:00:47,0.305,1.469,0
2022/12/22 23:00:48,-0.51,1.353,0
2022/12/22 23:00:49,-0.877,1.78,0
2022/12/22 23:00:50,-0.306,1.629,0
2022/12/22 23:00:51,0.153,0.731,0
2022/12/22 23:00:53,-0.151,1.774,0
2022/12/22 23:00:54,0.522,2.379,0
2022/12/22 23:00:55,-0.151,1.959,0
2022/12/22 23:00:56,-0.103,1.691,0
2022/12/22 23:00:57,0.356,1.356,0
2022/12/22 23:00:59,-0.258,1.171,0
2022/12/22 23:01:00,-0.301,1.988,0
2022/12/22 23:01:01,-0.254,1.811,0
2022/12/22 23:01:02,0.665,1.686,0
2022/12/22 23:01:04,0.714,1.503,0
2022/12/22 23:01:05,-0.412,1.462,0
2022/12/22 23:01:06,0,1.558,0
2022/12/22 23:01:07,-0.516,1.521,0
2022/12/22 23:01:08,0.661,1.368,0
2022/12/22 23:01:10,0.41,1,0
2022/12/22 23:01:11,0.156,1.629,0
2022/12/22 23:01:12,-0.301,1.656,0
2022/12/22 23:01:13,-0.867,1.42,0
2022/12/22 23:01:14,0.051,1.057,0
2022/12/22 23:01:16,0.051,1.611,0
2022/12/22 23:01:17,-0.052,1.728,0
2022/12/22 23:01:18,0.256,1.769,0
2022/12/22 23:01:19,0,1.105,0
2022/12/22 23:01:20,0.208,1.557,0
2022/12/22 23:01:22,0.207,1.571,0
2022/12/22 23:01:23,0.205,1.087,0
2022/12/22 23:01:24,-1.003,1.672,0
2022/12/22 23:01:25,-0.308,1.831,0
2022/12/22 23:01:26,0.255,2,0
2022/12/22 23:01:28,-0.202,2.018,0
2022/12/22 23:01:29,-0.572,1.355,0
2022/12/22 23:01:30,-0.05,2.17,0
2022/12/22 23:01:31,-0.406,1.932,0
2022/12/22 23:01:32,0.365,1.428,0
2022/12/22 23:01:34,-0.249,1.251,0
2022/12/22 23:01:35,0.255,1.8,0
2022/12/22 23:01:36,0.571,1.1,0
2022/12/22 23:01:37,-0.512,1.831,0
2022/12/22 23:01:39,0.784,1.418,0
2022/12/22 23:01:40,0.052,1.77,0
2022/12/22 23:01:41,0.575,1.601,0
2022/12/22 23:01:42,0,2.081,0
2022/12/22 23:01:43,0.155,1.607,0
2022/12/22 23:01:45,-0.255,2.133,0
2022/12/22 23:01:46,0.205,1.409,0
2022/12/22 23:01:47,0.776,0.781,0
2022/12/22 23:01:48,-0.153,1.577,0
2022/12/22 23:01:49,-0.413,1.258,0
2022/12/22 23:01:51,0.857,1.251,0
2022/12/22 23:01:52,-0.051,1.359,0
2022/12/22 23:01:53,0.207,2.079,0
2022/12/22 23:01:54,-0.776,2.423,0
2022/12/22 23:01:55,0.259,2.062,0
2022/12/22 23:01:57,0.201,1.788,0
2022/12/22 23:01:58,-0.203,1.199,0
2022/12/22 23:01:59,-0.355,0.99,0
2022/12/22 23:02:00,0.511,1.863,0
2022/12/22 23:02:01,0,1.107,0
2022/12/22 23:02:03,0,1.249,0
2022/12/22 23:02:04,-0.152,1.916,0
2022/12/22 23:02:05,0,1.761,0
2022/12/22 23:02:06,0.555,2.002,0
2022/12/22 23:02:08,0.464,1.61,0
2022/12/22 23:02:09,0.629,1.057,0
2022/12/22 23:02:10,-0.67,1.308,0
2022/12/22 23:02:11,0.051,1.88,0
2022/12/22 23:02:12,0.153,1.314,0
2022/12/22 23:02:14,-0.051,1.837,0
2022/12/22 23:02:15,-0.103,1.506,0
2022/12/22 23:02:16,-0.051,1.625,0
2022/12/22 23:02:17,0.307,0.951,0
2022/12/22 23:02:18,0.153,1.104,0
2022/12/22 23:02:20,0.102,1.009,0
2022/12/22 23:02:21,-0.251,1.222,0
2022/12/22 23:02:22,0.409,1.718,0
2022/12/22 23:02:23,0.254,1.471,0
2022/12/22 23:02:24,-0.523,1.721,0
2022/12/22 23:02:26,-0.926,2.403,0
2022/12/22 23:02:27,0.724,1.697,0
2022/12/22 23:02:28,-0.361,1.335,0
2022/12/22 23:02:29,-0.205,1.47,0
2022/12/22 23:02:30,0.356,0.946,0
2022/12/22 23:02:32,0.102,1.104,0
2022/12/22 23:02:33,-0.505,0.887,0
2022/12/22 23:02:34,-0.256,1.883,0
2022/12/22 23:02:35,0.416,1.159,0
2022/12/22 23:02:36,0.667,2.195,0
2022/12/22 23:02:38,-0.051,1.816,0
2022/12/22 23:02:39,0,1.564,0
2022/12/22 23:02:40,0.461,1.925,0
2022/12/22 23:02:41,-0.102,0.943,0
2022/12/22 23:02:42,-0.676,1.766,0
2022/12/22 23:02:44,0.205,1.469,0
2022/12/22 23:02:45,0.154,0.635,0
2022/12/22 23:02:46,-0.358,1.217,0
2022/12/22 23:02:47,0.051,1.197,0
2022/12/22 23:02:48,-0.8690001,1.239,32
2022/12/22 23:02:50,0,1.106,33
2022/12/22 23:02:51,0.153,1.161,8
2022/12/22 23:02:52,0,1.777,0
2022/12/22 23:02:53,0.405,1.097,0
2022/12/22 23:02:55,0.306,1.868,0
2022/12/22 23:02:56,0.616,1.731,0
2022/12/22 23:02:57,-0.561,2.151,0
2022/12/22 23:02:58,0.253,1.886,0
2022/12/22 23:02:59,-0.363,1.93,0
2022/12/22 23:03:01,-0.557,0.943,0
2022/12/22 23:03:02,-0.05,1.523,0
2022/12/22 23:03:03,-0.102,1.088,0
2022/12/22 23:03:04,0.253,0.833,0
2022/12/22 23:03:05,0.156,2.034,0
2022/12/22 23:03:07,0.151,2.548,0
2022/12/22 23:03:08,0.307,1.718,0
2022/12/22 23:03:09,-0.051,1.809,0
2022/12/22 23:03:10,0.102,1.377,0
2022/12/22 23:03:11,0.874,1.647,0
2022/12/22 23:03:13,-0.051,1.952,0
2022/12/22 23:03:14,0.569,1.202,0
2022/12/22 23:03:15,-0.103,1.09,0
2022/12/22 23:03:16,-0.304,2.223,0
2022/12/22 23:03:17,0.41,1.932,0
2022/12/22 23:03:19,0.154,2.205,0
2022/12/22 23:03:20,0.514,2.14,0
2022/12/22 23:03:21,0.52,1.859,0
2022/12/22 23:03:22,0.101,1.601,0
2022/12/22 23:03:23,-0.461,1.159,0
2022/12/22 23:03:25,0.103,1.3,0
2022/12/22 23:03:26,0.606,1.565,0
2022/12/22 23:03:27,0.306,1.294,0
2022/12/22 23:03:28,0,1.469,0
2022/12/22 23:03:30,0.051,1.165,0
2022/12/22 23:03:31,-0.463,1.449,0
2022/12/22 23:03:32,-0.206,1.918,0
2022/12/22 23:03:33,-0.803,1.412,0
2022/12/22 23:03:34,0.205,1.087,0
2022/12/22 23:03:36,0.154,1.36,0
2022/12/22 23:03:37,-0.151,2.034,0
2022/12/22 23:03:38,-0.257,2.045,0
2022/12/22 23:03:39,0.562,1.294,0
2022/12/22 23:03:40,-0.051,1.608,0
2022/12/22 23:03:42,0,1.718,0
2022/12/22 23:03:43,0.357,0.577,0
2022/12/22 23:03:44,0.102,1.646,0
2022/12/22 23:03:45,0.259,1.691,0
2022/12/22 23:03:46,0.051,1.874,0
2022/12/22 23:03:48,0.101,1.524,0
2022/12/22 23:03:49,-0.771,1.566,0
2022/12/22 23:03:50,0.102,1.147,0
2022/12/22 23:03:51,0.251,2.133,0
2022/12/22 23:03:53,-0.103,1.851,0
2022/12/22 23:03:54,0.662,0.68,0
2022/12/22 23:03:55,0.77,1.442,0
2022/12/22 23:03:56,-0.715,2.031,0
2022/12/22 23:03:57,0.703,1.47,0
2022/12/22 23:03:59,0.509,0.741,0
2022/12/22 23:04:00,-0.46,2.154,0
2022/12/22 23:04:01,0.255,1.004,0
2022/12/22 23:04:02,-0.502,2.28,0
2022/12/22 23:04:04,-0.405,2.04,0
2022/12/22 23:04:05,0.516,1.046,0
2022/12/22 23:04:06,0.203,1.257,0
2022/12/22 23:04:07,0.307,1.964,0
2022/12/22 23:04:08,0.258,1.51,0
2022/12/22 23:04:09,0,1.211,0
2022/12/22 23:04:11,0.355,2.185,0
2022/12/22 23:04:12,0.357,1.422,0
2022/12/22 23:04:13,-0.051,1.448,0
2022/12/22 23:04:14,0.463,1.154,0
2022/12/22 23:04:15,-0.255,1.829,0
2022/12/22 23:04:17,0.156,0.8389999,0
2022/12/22 23:04:18,-0.809,1.355,0
2022/12/22 23:04:19,0.514,1.352,0
2022/12/22 23:04:20,0.308,1.819,0
2022/12/22 23:04:22,-0.309,1.133,0
2022/12/22 23:04:23,0.259,1.78,0
2022/12/22 23:04:24,0.358,1.218,0
2022/12/22 23:04:25,0.051,1.777,0
2022/12/22 23:04:26,-0.101,1.666,0
2022/12/22 23:04:27,-0.457,2.029,0
2022/12/22 23:04:29,-0.1,1.666,0
2022/12/22 23:04:30,0.672,1.42,0
2022/12/22 23:04:31,0.153,1.764,0
2022/12/22 23:04:33,-0.356,1.314,0
2022/12/22 23:04:34,0.051,1.244,0
2022/12/22 23:04:35,0.1,1.076,0
2022/12/22 23:04:36,-0.101,1.846,0
2022/12/22 23:04:37,0.257,1.26,0
2022/12/22 23:04:38,-0.763,1.304,0
2022/12/22 23:04:40,0,1.467,0
2022/12/22 23:04:42,0.051,1.467,0
2022/12/22 23:04:42,0.156,1.669,0
2022/12/22 23:04:43,-0.207,0.738,0
2022/12/22 23:04:44,0.255,1.628,0
2022/12/22 23:04:46,-0.201,1.728,0
2022/12/22 23:04:47,-0.798,2.447,0
2022/12/22 23:04:48,-0.458,1.707,0
2022/12/22 23:04:50,0.466,1.821,0
2022/12/22 23:04:50,0.509,1.409,0
2022/12/22 23:04:52,0.975,1.307,0
2022/12/22 23:04:53,0.255,1.803,0
2022/12/22 23:04:54,0.512,0.999,0
2022/12/22 23:04:55,-0.204,1.762,0
2022/12/22 23:04:56,0,1.203,0
2022/12/22 23:04:58,0.415,1.517,0
2022/12/22 23:05:00,-0.402,1.103,0
2022/12/22 23:05:00,0.156,1.521,0
2022/12/22 23:05:01,1.23,1.973,0
2022/12/22 23:05:02,-0.767,2.016,0
2022/12/22 23:05:04,-0.151,1.133,0
2022/12/22 23:05:06,-0.101,1.679,0
2022/12/22 23:05:07,0.556,1.88,0
2022/12/22 23:05:09,0,1.718,0
2022/12/22 23:05:09,-0.205,1.518,0
2022/12/22 23:05:11,-0.152,1.349,0
2022/12/22 23:05:11,-0.154,2.451,0
2022/12/22 23:05:12,-0.509,1.407,0
2022/12/22 23:05:13,-0.619,0.621,0
2022/12/22 23:05:16,0.46,1.471,0
2022/12/22 23:05:16,-0.155,2.079,0
2022/12/22 23:05:17,-0.104,1.718,0
2022/12/22 23:05:18,0.407,1.712,0
2022/12/22 23:05:19,-0.557,1.871,0
2022/12/22 23:05:21,0.204,1.623,0
2022/12/22 23:05:22,-0.201,1.503,0
2022/12/22 23:05:23,-0.202,1.001,0
2022/12/22 23:05:24,0.257,0.928,0
2022/12/22 23:05:25,0.408,1.769,0
2022/12/22 23:05:27,0.833,1.407,0
2022/12/22 23:05:28,0.307,2.021,0
2022/12/22 23:05:29,0,1.251,0
2022/12/22 23:05:30,-0.156,1.109,0
2022/12/22 23:05:31,0.365,1.261,0
2022/12/22 23:05:34,0.153,1.409,0
2022/12/22 23:05:34,0,1.51,0
2022/12/22 23:05:35,0.411,2.322,0
2022/12/22 23:05:36,-0.358,2.384,0
2022/12/22 23:05:37,-0.45,1.669,0
2022/12/22 23:05:39,0.051,1.455,0
2022/12/22 23:05:40,0.154,1.258,0
2022/12/22 23:05:43,-0.05,1.368,0
2022/12/22 23:05:43,0.103,1.349,0
2022/12/22 23:05:43,-0.512,0.954,0
2022/12/22 23:05:45,0.102,1.677,0
2022/12/22 23:05:46,0.208,1.259,0
2022/12/22 23:05:47,0.205,1.704,0
2022/12/22 23:05:48,0.205,0.846,0
2022/12/22 23:05:49,-0.102,1.3,0
2022/12/22 23:05:51,0.824,1.819,0
2022/12/22 23:05:52,0,1.707,0
2022/12/22 23:05:53,0.155,1.415,0
2022/12/22 23:05:54,0.204,1.412,0
2022/12/22 23:05:55,-0.153,1.787,0
2022/12/22 23:05:57,0.154,1.419,0
2022/12/22 23:05:58,-0.103,1.568,0
2022/12/22 23:05:59,0.051,1.462,0
2022/12/22 23:06:00,0.154,1.617,0
2022/12/22 23:06:01,0.103,1.455,0
2022/12/22 23:06:03,0.502,0.937,0
2022/12/22 23:06:04,-0.348,1.155,0
2022/12/22 23:06:06,-0.204,1.775,0
2022/12/22 23:06:06,0.63,0.52,0
2022/12/22 23:06:08,0.411,1.712,0
2022/12/22 23:06:09,-0.052,1.35,0
2022/12/22 23:06:10,0.204,2.591,0
2022/12/22 23:06:13,0.256,1.871,0
2022/12/22 23:06:13,-0.153,1.503,0
2022/12/22 23:06:14,-0.359,1.886,0
2022/12/22 23:06:15,0.307,1.527,0
2022/12/22 23:06:16,-0.4,1.582,0
2022/12/22 23:06:19,0.616,1.291,0
2022/12/22 23:06:19,0.308,1.906,0
2022/12/22 23:06:20,-0.101,2.086,0
2022/12/22 23:06:21,0,0.938,0
2022/12/22 23:06:22,-0.051,0.798,0
2022/12/22 23:06:23,0.157,1.843,0
2022/12/22 23:06:24,0.413,1.159,0
2022/12/22 23:06:26,-0.452,1.874,0
2022/12/22 23:06:27,0.769,1.725,0
2022/12/22 23:06:28,0.36,1.453,0
2022/12/22 23:06:29,-0.259,1.979,0
2022/12/22 23:06:30,0.453,1.669,0
2022/12/22 23:06:32,-0.507,1.65,0
2022/12/22 23:06:33,-0.101,1.29,0
2022/12/22 23:06:34,-0.153,1.204,0
2022/12/22 23:06:35,0.152,1.476,0
2022/12/22 23:06:36,0.458,1.458,0
2022/12/22 23:06:38,0,1.348,0
2022/12/22 23:06:39,0.619,0.8360001,0
2022/12/22 23:06:40,0.462,1.466,0
2022/12/22 23:06:43,0.153,0.846,0
2022/12/22 23:06:43,0,1.656,0
2022/12/22 23:06:44,0.102,1.944,0
2022/12/22 23:06:45,-0.103,1.416,0
2022/12/22 23:06:46,-0.358,1.614,0
2022/12/22 23:06:47,-0.101,1.831,0
2022/12/22 23:06:49,0.362,0.942,0
2022/12/22 23:06:50,0,1.565,0
2022/12/22 23:06:52,0.8389999,1.258,0
2022/12/22 23:06:52,-0.415,2.107,0
2022/12/22 23:06:54,0.206,1.356,0
2022/12/22 23:06:54,0.412,1.516,0
2022/12/22 23:06:56,-0.252,2.058,0
2022/12/22 23:06:57,0.834,1.671,0
2022/12/22 23:06:58,0.626,2.187,0
2022/12/22 23:06:59,0,1.831,0
2022/12/22 23:07:01,-0.3,1.311,0
2022/12/22 23:07:02,0.707,1.723,0
2022/12/22 23:07:03,0.309,1.521,0
2022/12/22 23:07:04,0.304,1.672,0
2022/12/22 23:07:06,-0.05,1.36,0
2022/12/22 23:07:07,0.204,0.735,0
2022/12/22 23:07:08,0.728,1.469,0
2022/12/22 23:07:10,0.412,1.143,0
2022/12/22 23:07:10,0.928,1.506,0
2022/12/22 23:07:11,-0.155,0.821,0
2022/12/22 23:07:13,0.708,1.501,0
2022/12/22 23:07:14,0.101,1.883,0
2022/12/22 23:07:15,0.102,1.55,0
2022/12/22 23:07:17,0.571,0.528,0
2022/12/22 23:07:17,0.305,2.021,0
2022/12/22 23:07:19,0.41,1.721,0
2022/12/22 23:07:20,-0.9599999,1.59,0
2022/12/22 23:07:21,0.102,1.402,0
2022/12/22 23:07:22,0.26,1.409,0
2022/12/22 23:07:23,0.206,1.207,0
2022/12/22 23:07:25,0.619,2.044,0
2022/12/22 23:07:26,-0.407,1.507,0
2022/12/22 23:07:27,0.815,1.26,0
2022/12/22 23:07:28,0.408,1.585,0
2022/12/22 23:07:29,-0.457,1.616,0
2022/12/22 23:07:31,1.037,0.833,0
2022/12/22 23:07:32,-0.051,1.878,0
2022/12/22 23:07:33,-0.052,1.829,0
2022/12/22 23:07:34,0.46,1.356,0
2022/12/22 23:07:35,0.557,1.795,0
2022/12/22 23:07:37,-0.416,1.196,0
2022/12/22 23:07:39,0.763,1.051,0
2022/12/22 23:07:39,0.101,1.524,0
2022/12/22 23:07:40,-0.051,1.307,0
2022/12/22 23:07:42,-0.358,2.274,0
2022/12/22 23:07:43,0,2.684,0
2022/12/22 23:07:44,-0.254,2.179,0
2022/12/22 23:07:45,-0.153,1.62,0
2022/12/22 23:07:46,0.408,1.736,0
2022/12/22 23:07:48,0.102,2.276,0
2022/12/22 23:07:49,-0.102,1.161,0
2022/12/22 23:07:50,0.207,1.769,0
2022/12/22 23:07:52,0.457,1.415,0
2022/12/22 23:07:52,0.26,0.95,0
2022/12/22 23:07:54,-0.203,1.368,0
2022/12/22 23:07:55,0.309,1.462,0
2022/12/22 23:07:56,0.155,1.709,0
2022/12/22 23:07:57,-0.205,1.566,0
2022/12/22 23:07:58,0,0.788,0
2022/12/22 23:08:00,-0.569,1.2,0
2022/12/22 23:08:01,0.157,0.734,0
2022/12/22 23:08:03,-0.304,1.179,0
2022/12/22 23:08:03,0.206,1.142,0
2022/12/22 23:08:04,0.152,1.208,0
2022/12/22 23:08:07,-0.154,1.733,0
2022/12/22 23:08:07,0.8820001,1.671,0
2022/12/22 23:08:08,-0.409,1.821,0
2022/12/22 23:08:09,0.518,1.146,0
2022/12/22 23:08:10,0.356,1.293,0
2022/12/22 23:08:13,0.051,1.869,0
2022/12/22 23:08:13,0.314,1.829,0
2022/12/22 23:08:14,-0.253,1.897,0
2022/12/22 23:08:15,0.151,1.736,0
2022/12/22 23:08:17,0.886,0.942,0
2022/12/22 23:08:18,-0.308,2.15,0
2022/12/22 23:08:19,0.101,1.756,0
2022/12/22 23:08:20,-0.507,1.449,0
2022/12/22 23:08:21,-0.308,1.569,12
2022/12/22 23:08:22,-0.151,1.251,10
2022/12/22 23:08:24,0.255,1.654,0
2022/12/22 23:08:25,0.206,1.15,0
2022/12/22 23:08:26,0.202,0.985,0
2022/12/22 23:08:27,-0.259,1.897,0
2022/12/22 23:08:29,-0.051,1.557,0
2022/12/22 23:08:30,-0.448,1.303,0
2022/12/22 23:08:31,-0.407,1.725,0
2022/12/22 23:08:33,0.396,1.893,0
2022/12/22 23:08:33,-0.361,1.035,0
2022/12/22 23:08:35,-0.102,1.61,0
2022/12/22 23:08:36,0.709,0.927,0
2022/12/22 23:08:37,0.202,1.25,0
2022/12/22 23:08:38,-0.513,1.038,0
2022/12/22 23:08:39,0.837,1.098,0
2022/12/22 23:08:42,-0.406,1.419,0
2022/12/22 23:08:42,0.258,2.329,0
2022/12/22 23:08:44,0.205,1.932,0
2022/12/22 23:08:44,0.051,1.625,0
2022/12/22 23:08:45,0,1.309,0
2022/12/22 23:08:47,-0.205,1.264,0
2022/12/22 23:08:48,0.2,1.863,0
2022/12/22 23:08:49,0.622,1.257,0
2022/12/22 23:08:50,0.618,1.297,0
2022/12/22 23:08:51,0.449,1.209,0
2022/12/22 23:08:53,0,1.405,0
2022/12/22 23:08:54,0.31,0.991,0
2022/12/22 23:08:55,-0.051,0.995,0
2022/12/22 23:08:56,-1.338,1.524,0
2022/12/22 23:08:58,0.306,0.99,0
2022/12/22 23:08:59,-0.309,1.888,0
2022/12/22 23:09:01,-0.154,2.049,0
2022/12/22 23:09:02,0.152,1.824,0
2022/12/22 23:09:03,0.502,1.824,0
2022/12/22 23:09:05,-0.256,1.712,0
2022/12/22 23:09:05,0.205,1.139,0
2022/12/22 23:09:07,0.304,1.665,0
2022/12/22 23:09:10,-0.153,1.516,0
2022/12/22 23:09:10,0.507,1.349,0
2022/12/22 23:09:10,0.458,1.754,0
2022/12/22 23:09:11,0.36,2.154,0
2022/12/22 23:09:12,-0.204,2.123,0
2022/12/22 23:09:13,0.824,1.498,0
2022/12/22 23:09:14,0.154,1.864,0
2022/12/22 23:09:16,0.67,1.459,0
2022/12/22 23:09:17,0.31,1.471,0
2022/12/22 23:09:18,0.411,1.979,0
2022/12/22 23:09:19,-0.662,1.302,0
2022/12/22 23:09:20,-0.249,1.62,13
2022/12/22 23:09:23,-0.204,1.001,80
2022/12/22 23:09:23,-0.102,1.918,68
2022/12/22 23:09:24,-0.502,1.61,42
2022/12/22 23:09:25,0.408,2.119,19
2022/12/22 23:09:26,-0.151,1.506,5
2022/12/22 23:09:29,0.103,0.627,0
2022/12/22 23:09:29,0,0.799,0
2022/12/22 23:09:30,-0.153,1.211,0
2022/12/22 23:09:31,0.254,1.347,0
2022/12/22 23:09:34,0.8059999,1.892,0
2022/12/22 23:09:34,0.507,1.619,0
2022/12/22 23:09:35,-0.609,0.851,0
2022/12/22 23:09:36,-0.358,1.946,0
2022/12/22 23:09:37,0.306,1.469,0
2022/12/22 23:09:38,-0.92,1.668,0
2022/12/22 23:09:40,0.102,1.832,0
2022/12/22 23:09:41,0.102,1.616,0
2022/12/22 23:09:43,-0.252,1.97,0
2022/12/22 23:09:43,0,1.988,0
2022/12/22 23:09:44,0.922,1.22,0
2022/12/22 23:09:46,-0.259,1.455,0
2022/12/22 23:09:47,0.73,1.316,0
2022/12/22 23:09:50,-0.36,0.787,0
2022/12/22 23:09:50,0.207,0.9940001,0
2022/12/22 23:09:51,0.261,1.201,0
2022/12/22 23:09:52,0.101,1.52,0
2022/12/22 23:09:53,0.261,1.461,0
2022/12/22 23:09:54,0,1.406,0
2022/12/22 23:09:55,0.051,1.814,0
2022/12/22 23:09:57,0.204,2.231,0
2022/12/22 23:09:58,-0.513,1.148,0
2022/12/22 23:09:59,0.409,1.888,0
2022/12/22 23:10:00,0.413,1.853,0
2022/12/22 23:10:01,-0.41,1.101,0
2022/12/22 23:10:04,-0.921,1.565,0
2022/12/22 23:10:04,-0.102,1.766,0
2022/12/22 23:10:05,-0.103,1.514,0
2022/12/22 23:10:06,-0.307,0.8389999,0
2022/12/22 23:10:07,-0.255,2.233,0
2022/12/22 23:10:09,-0.202,1.984,0
2022/12/22 23:10:10,0.307,2.042,0
2022/12/22 23:10:11,0.358,1.453,0
2022/12/22 23:10:12,0.41,1.601,0
2022/12/22 23:10:13,-0.153,1.767,0
2022/12/22 23:10:15,-0.507,1.311,0
2022/12/22 23:10:16,-0.507,1.77,0
2022/12/22 23:10:17,0.509,1.049,0
2022/12/22 23:10:18,-0.359,1.672,0
2022/12/22 23:10:19,-0.255,1.307,0
2022/12/22 23:10:22,-0.05,2.207,0
2022/12/22 23:10:22,0.416,1.473,0
2022/12/22 23:10:23,0.208,1.797,0
2022/12/22 23:10:24,0.257,1.308,0
2022/12/22 23:10:25,0.307,2.392,0
2022/12/22 23:10:27,-0.201,1.565,0
2022/12/22 23:10:28,0.511,1.675,0
2022/12/22 23:10:29,-0.407,1.827,0
2022/12/22 23:10:30,-0.205,1.907,0
2022/12/22 23:10:31,0.618,1.668,0
2022/12/22 23:10:34,0.56,1.454,0
2022/12/22 23:10:34,0.412,1.382,0
2022/12/22 23:10:35,0.312,1.45,0
2022/12/22 23:10:36,0.611,1.155,0
2022/12/22 23:10:38,0.6,2.243,0
2022/12/22 23:10:39,0.723,1.616,0
2022/12/22 23:10:40,-0.102,1.584,0
2022/12/22 23:10:41,-0.051,1.518,0
2022/12/22 23:10:42,-0.462,1.604,0
2022/12/22 23:10:44,-0.667,1.62,0
2022/12/22 23:10:45,-0.409,1.968,0
2022/12/22 23:10:46,-0.618,1.886,0
2022/12/22 23:10:47,0.756,1.401,0
2022/12/22 23:10:48,-0.356,1.101,0
2022/12/22 23:10:50,-0.103,1.358,0
2022/12/22 23:10:51,0.408,1.528,0
2022/12/22 23:10:52,-0.57,1.748,0
2022/12/22 23:10:53,0.411,1.668,0
2022/12/22 23:10:54,0.258,0.565,0
2022/12/22 23:10:56,0.308,1.095,0
2022/12/22 23:10:57,0.302,2.025,0
2022/12/22 23:10:58,-0.254,1.579,0
2022/12/22 23:10:59,0.605,1.392,0
2022/12/22 23:11:00,0,1.729,0
2022/12/22 23:11:02,0.501,0.566,0
2022/12/22 23:11:04,0.103,1.726,0
2022/12/22 23:11:04,0.455,0.996,0
2022/12/22 23:11:05,-0.154,1.463,0
2022/12/22 23:11:06,0.051,1.937,0
2022/12/22 23:11:08,0.873,1.188,0
2022/12/22 23:11:09,0.051,1.209,0
2022/12/22 23:11:10,1.168,1.198,0
2022/12/22 23:11:11,0.407,1.75,0
2022/12/22 23:11:13,-0.699,1.057,0
2022/12/22 23:11:14,0.202,0.847,0
2022/12/22 23:11:15,0.461,1.352,15
2022/12/22 23:11:16,-0.201,1.516,13
2022/12/22 23:11:17,0.257,1.611,0
2022/12/22 23:11:19,-0.203,1.091,0
2022/12/22 23:11:20,0,1.356,0
2022/12/22 23:11:21,0.101,1.192,0
2022/12/22 23:11:22,0.507,1.685,0
2022/12/22 23:11:23,0.151,1.568,0
2022/12/22 23:11:25,-0.051,1.38,0
2022/12/22 23:11:26,-0.254,1.109,0
2022/12/22 23:11:27,-0.463,2.142,0
2022/12/22 23:11:28,-0.051,0.8360001,0
2022/12/22 23:11:29,0,2.084,0
2022/12/22 23:11:31,0.256,1.628,0
2022/12/22 23:11:32,-0.155,1.398,0
2022/12/22 23:11:33,-0.101,1.51,0
2022/12/22 23:11:34,-0.206,1.742,7
2022/12/22 23:11:35,0.207,0.733,28
2022/12/22 23:11:37,0.051,1.721,31
2022/12/22 23:11:38,-0.154,2.195,28
2022/12/22 23:11:39,0.206,1.396,17
2022/12/22 23:11:40,0.103,1.762,0
2022/12/22 23:11:42,0.456,2.034,0
2022/12/22 23:11:43,-0.103,0.984,0
2022/12/22 23:11:44,0.306,1.829,0
2022/12/22 23:11:45,0.102,1.826,0
2022/12/22 23:11:46,0.514,1.604,0
2022/12/22 23:11:48,0.202,1.184,0
2022/12/22 23:11:49,0,1.156,0
2022/12/22 23:11:50,-0.71,1.72,0
2022/12/22 23:11:51,0.358,1.3,0
2022/12/22 23:11:52,0.515,0.789,0
2022/12/22 23:11:54,0,1.822,0
